RealTimestamp,Local_temperature (C),furnace_thermocouple_Voltage (mV),WGM701_Voltage (V),CVM211_Voltage (V),Baratron626D_1KT_Voltage (V),Baratron626D_1T_Voltage (V)
2026-01-27 16:43:28.589,25.332149197706485,11.179888470167043,3.137556993018734,0.9592187387988815,0.08079157708016282,0.20975602507860458
2026-01-27 16:43:29.617,25.324853663878173,11.19330551063058,3.1377939148460428,0.959060790914009,0.08245002987132466,0.2100719208483497
2026-01-27 16:43:30.648,25.324853663878173,11.153843626914295,3.137872888788479,0.9597715563959355,0.08126542073478049,0.2085714159420604
2026-01-27 16:43:31.678,25.324853663878173,11.14200506179941,3.137320071191425,0.9589028430291364,0.08323976929568744,0.2100719208483497
2026-01-27 16:43:32.707,25.324853663878173,11.14200506179941,3.13700417542168,0.9595346345686266,0.08142336861965305,0.21070371238783991
2026-01-27 16:43:33.738,25.31755813004986,11.14358353714806,3.1377149409036065,0.9589028430291364,0.08118644679234421,0.2085714159420604
2026-01-27 16:43:34.766,25.31755813004986,11.174363806446763,3.137241097248989,0.9591397648564453,0.08237105592888838,0.21212524335169292
2026-01-27 16:43:35.794,25.31755813004986,11.137269635753455,3.1379518627309153,0.9589028430291364,0.08197618621670699,0.20841346805718786
2026-01-27 16:43:36.822,25.31755813004986,11.155422102262946,3.137872888788479,0.9595346345686266,0.08166029044696188,0.20904525959667808
2026-01-27 16:43:37.850,25.31755813004986,11.15305438923997,3.140479028888876,0.9597715563959355,0.08166029044696188,0.2075447546903888
2026-01-27 16:43:38.878,25.31026259622155,11.167260667377832,3.148139501305195,0.9592187387988815,0.08142336861965305,0.2071498849782074
2026-01-27 16:43:39.907,25.31755813004986,11.145162012496712,3.152641016024063,0.9587448951442639,0.08110747284990794,0.20951910325129575
2026-01-27 16:43:40.934,25.31026259622155,11.155422102262946,3.1556420258366416,0.960482321877862,0.08237105592888838,0.20872936382693297
2026-01-27 16:43:41.961,25.302967062393236,11.153843626914295,3.1576953483399848,0.9597715563959355,0.08379258689274138,0.21070371238783991
2026-01-27 16:43:42.990,25.31026259622155,11.168049905052158,3.1584850877643476,0.9596925824534992,0.08118644679234421,0.21054576450296736
2026-01-27 16:43:44.023,25.302967062393236,11.142794299473735,3.1604594363252545,0.9600084782232443,0.08126542073478049,0.21259908700631058
2026-01-27 16:43:45.053,25.302967062393236,11.156211339937272,3.16140712363449,0.9588238690867001,0.08189721227427071,0.20991397296347714
2026-01-27 16:43:46.080,25.302967062393236,11.172785331098112,3.1610912278647447,0.9586659212018276,0.08150234256208932,0.21022986873322225
2026-01-27 16:43:47.110,25.302967062393236,11.159368290634575,3.162828654598343,0.9585869472593913,0.08110747284990794,0.2096770511361683
2026-01-27 16:43:48.142,25.302967062393236,11.148318963194015,3.1632235243105242,0.959929504280808,0.08434540448979533,0.20951910325129575
2026-01-27 16:43:49.168,25.302967062393236,11.155422102262946,3.162591732771034,0.9584289993745188,0.0822920819864521,0.20991397296347714
2026-01-27 16:43:50.195,25.295671528564867,11.1601575283089,3.163144550368088,0.958507973316955,0.0822920819864521,0.20849244199962413
2026-01-27 16:43:51.223,25.295671528564867,11.157789815285923,3.163144550368088,0.9607982176476071,0.08221310804401583,0.21204626940925664
2026-01-27 16:43:52.248,25.295671528564867,11.149897438542666,3.1646450552743772,0.9589818169715727,0.08150234256208932,0.21030884267565852
2026-01-27 16:43:53.276,25.28837599473661,11.156211339937272,3.163697367965142,0.9589028430291364,0.08134439467721677,0.20944012930885947
2026-01-27 16:43:54.306,25.28837599473661,11.160946765983226,3.163697367965142,0.9605612958202983,0.08276592564106977,0.21125652998489386
2026-01-27 16:43:55.334,25.28837599473661,11.159368290634575,3.1644871073895047,0.959929504280808,0.08252900381376094,0.20959807719373202
2026-01-27 16:43:56.360,25.281080460908242,11.1601575283089,3.164013263734887,0.9600084782232443,0.08142336861965305,0.21244113912143803
2026-01-27 16:43:57.387,25.281080460908242,11.145951250171038,3.1638553158500144,0.9583500254320825,0.0837136129503051,0.21086166027271247
2026-01-27 16:43:58.414,25.273784927079987,11.164103716680529,3.1644081334470684,0.9592187387988815,0.08276592564106977,0.2100719208483497
2026-01-27 16:43:59.442,25.281080460908242,11.15305438923997,3.1655927425836126,0.9585869472593913,0.08150234256208932,0.21133550392733014
2026-01-27 16:44:00.473,25.273784927079987,11.162525241331878,3.1650399249865586,0.9596925824534992,0.08134439467721677,0.20920320748155063
2026-01-27 16:44:01.502,25.273784927079987,11.161736003657552,3.1660665862382302,0.9586659212018276,0.08387156083517766,0.21204626940925664
2026-01-27 16:44:02.532,25.266489393251618,11.11990640691829,3.166619403835284,0.958507973316955,0.08134439467721677,0.21173037363951153
2026-01-27 16:44:03.560,25.273784927079987,11.175153044121089,3.1661455601806665,0.9591397648564453,0.08197618621670699,0.20975602507860458
2026-01-27 16:44:04.584,25.266489393251618,11.148318963194015,3.165987612295794,1.0054974690665404,0.08166029044696188,0.2125201130638743
2026-01-27 16:44:05.615,25.266489393251618,11.17673151946974,3.1660665862382302,1.0046287556997413,0.08102849890747166,0.2099929469059134
2026-01-27 16:44:06.644,25.259193859423306,11.166471429703506,3.165987612295794,1.0035231205056334,0.08173926438939816,0.2122042172941292
2026-01-27 16:44:07.677,25.259193859423306,11.145162012496712,3.1674881172020832,1.0044708078148687,0.08118644679234421,0.2093611553664232
2026-01-27 16:44:08.705,25.259193859423306,11.157789815285923,3.1666983777777205,1.0044708078148687,0.0822920819864521,0.20951910325129575
2026-01-27 16:44:09.732,25.251898325594993,11.1877808469103,3.166303508065539,1.0043128599299962,0.08213413410157955,0.21062473844540364
2026-01-27 16:44:10.759,25.251898325594993,11.175153044121089,3.1672511953747744,1.0049446514694864,0.08102849890747166,0.2092821814239869
2026-01-27 16:44:11.785,25.259193859423306,11.175153044121089,3.166856325662593,1.0047867035846139,0.08181823833183444,0.2107826863302762
2026-01-27 16:44:12.815,25.251898325594993,11.13805887342778,3.1672511953747744,1.005102599354359,0.08166029044696188,0.20920320748155063
