RealTimestamp,type K thermocouple_Voltage (mV)
2025-10-28 13:11:47.776,8.19071199487098
2025-10-28 13:11:48.807,8.17706724603795
2025-10-28 13:11:49.835,8.182824856817206
2025-10-28 13:11:50.865,8.172019477683534
2025-10-28 13:11:51.896,8.167444937612345
2025-10-28 13:11:52.922,8.164211211010297
2025-10-28 13:11:53.952,8.16618299552374
2025-10-28 13:11:54.982,8.15813811470889
2025-10-28 13:11:56.011,8.155535359151145
2025-10-28 13:11:57.037,8.155219873628994
2025-10-28 13:11:58.064,8.14236383860134
2025-10-28 13:11:59.092,8.135344285733481
2025-10-28 13:12:00.118,8.154431159823616
2025-10-28 13:12:01.148,8.149225648708125
2025-10-28 13:12:02.177,8.15395793154039
2025-10-28 13:12:03.206,8.15151291874372
2025-10-28 13:12:04.234,8.153879060159852
2025-10-28 13:12:05.263,8.135975256777783
2025-10-28 13:12:06.292,8.148515806283285
2025-10-28 13:12:07.323,8.134949928830792
2025-10-28 13:12:08.351,8.149541134230276
2025-10-28 13:12:09.380,8.151276304602106
2025-10-28 13:12:10.409,8.15569310191222
2025-10-28 13:12:11.437,8.14133851065435
2025-10-28 13:12:12.467,8.14693837867253
2025-10-28 13:12:13.493,8.147490478336294
2025-10-28 13:12:14.525,8.158769085753192
2025-10-28 13:12:15.552,8.15498325948738
2025-10-28 13:12:16.579,8.157586015045126
2025-10-28 13:12:17.605,8.179117901931932
2025-10-28 13:12:18.631,8.16831252279826
2025-10-28 13:12:19.657,8.174937718763431
2025-10-28 13:12:20.685,8.185427612374951
2025-10-28 13:12:21.713,8.191027480393132
2025-10-28 13:12:22.742,8.202542701951643
2025-10-28 13:12:23.767,8.202384959190567
2025-10-28 13:12:24.794,8.198835747066369
2025-10-28 13:12:25.822,8.213426952465852
2025-10-28 13:12:26.848,8.209798868961116
2025-10-28 13:12:27.873,8.220919733616938
2025-10-28 13:12:28.898,8.227308315440496
2025-10-28 13:12:29.923,8.240322093229224
2025-10-28 13:12:30.951,8.247420517477622
2025-10-28 13:12:31.977,8.253178128256877
2025-10-28 13:12:33.007,8.26043429526635
2025-10-28 13:12:34.034,8.28527878013574
2025-10-28 13:12:35.067,8.294901088561346
2025-10-28 13:12:36.093,8.30389242594265
2025-10-28 13:12:37.121,8.316354104067614
2025-10-28 13:12:38.149,8.32731722596236
2025-10-28 13:12:39.180,8.335677592299362
2025-10-28 13:12:40.212,8.337570505432268
2025-10-28 13:12:41.242,8.367068401753386
2025-10-28 13:12:42.274,8.37219504148834
2025-10-28 13:12:43.305,8.391360786959012
2025-10-28 13:12:44.337,8.3875749606932
2025-10-28 13:12:45.367,8.415495429403563
2025-10-28 13:12:46.399,8.421489654324432
2025-10-28 13:12:47.430,8.442469441547473
2025-10-28 13:12:48.457,8.445860910910596
2025-10-28 13:12:49.488,8.475279935851177
2025-10-28 13:12:50.516,8.479302376258602
2025-10-28 13:12:51.546,8.49373583889701
2025-10-28 13:12:52.571,8.52457454868727
2025-10-28 13:12:53.599,8.539796725131055
2025-10-28 13:12:54.630,8.549655647698273
2025-10-28 13:12:55.661,8.56132861201786
2025-10-28 13:12:56.693,8.592956035613497
2025-10-28 13:12:57.719,8.599975588481357
2025-10-28 13:12:58.750,8.627974928572257
2025-10-28 13:12:59.784,8.64469566124626
2025-10-28 13:13:00.807,8.654317969671865
2025-10-28 13:13:01.835,8.673956943425765
2025-10-28 13:13:02.861,8.705347752879788
2025-10-28 13:13:03.889,8.724119141447773
2025-10-28 13:13:04.917,8.73050772327133
2025-10-28 13:13:05.949,8.768839214212676
2025-10-28 13:13:06.977,8.785717689647754
2025-10-28 13:13:08.005,8.814032515260806
2025-10-28 13:13:09.036,8.83453907420062
2025-10-28 13:13:10.063,8.852837234485378
2025-10-28 13:13:11.093,8.860566629778077
2025-10-28 13:13:12.125,8.898109406914045
2025-10-28 13:13:13.155,8.921928563836445
2025-10-28 13:13:14.179,8.948902575980355
2025-10-28 13:13:15.211,8.961916353769084
2025-10-28 13:13:16.243,8.978400472301473
2025-10-28 13:13:17.276,9.004901256162157
2025-10-28 13:13:18.308,9.029745741031547
2025-10-28 13:13:19.337,9.072967257566233
2025-10-28 13:13:20.366,9.091423160612067
2025-10-28 13:13:21.397,9.103490481834342
2025-10-28 13:13:22.428,9.144266985572358
2025-10-28 13:13:23.460,9.171556483238419
2025-10-28 13:13:24.491,9.19987130885147
2025-10-28 13:13:25.523,9.225741121667852
2025-10-28 13:13:26.552,9.242540725722392
2025-10-28 13:13:27.584,9.277165261778464
2025-10-28 13:13:28.612,9.30145764698409
2025-10-28 13:13:29.643,9.342391893483182
2025-10-28 13:13:30.671,9.358087298210194
2025-10-28 13:13:31.698,9.400835586461653
2025-10-28 13:13:32.730,9.423471672675987
2025-10-28 13:13:33.762,9.441533218819131
2025-10-28 13:13:34.792,9.474107098981221
2025-10-28 13:13:35.818,9.513227303727945
2025-10-28 13:13:36.848,9.547457482881327
2025-10-28 13:13:37.880,9.573406167078247
2025-10-28 13:13:38.913,9.609213773842384
2025-10-28 13:13:39.945,9.639106027066191
2025-10-28 13:13:40.975,9.659770328767081
2025-10-28 13:13:42.006,9.705594600859513
2025-10-28 13:13:43.040,9.726653259463092
2025-10-28 13:13:44.072,9.764669264882286
2025-10-28 13:13:45.104,9.798820572655131
2025-10-28 13:13:46.138,9.830290253489693
2025-10-28 13:13:47.162,9.865151403687378
2025-10-28 13:13:48.186,9.902299823920657
2025-10-28 13:13:49.210,9.931797720241775
2025-10-28 13:13:50.234,9.959797060332676
2025-10-28 13:13:51.259,10.00025807854854
2025-10-28 13:13:52.283,10.02234206509911
2025-10-28 13:13:53.307,10.06998037894391
2025-10-28 13:13:54.331,10.10152893115901
2025-10-28 13:13:55.356,10.137730894825836
2025-10-28 13:13:56.380,10.175352543342342
2025-10-28 13:13:57.404,10.197909758176138
2025-10-28 13:13:58.429,10.249649383808901
2025-10-28 13:13:59.459,10.28403730572336
2025-10-28 13:14:00.487,10.324182838417073
2025-10-28 13:14:01.513,10.356362361676474
2025-10-28 13:14:02.538,10.390908026352008
2025-10-28 13:14:03.563,10.43215775837325
2025-10-28 13:14:04.587,10.472145548305889
2025-10-28 13:14:05.618,10.51236995238014
2025-10-28 13:14:06.649,10.544549475639542
2025-10-28 13:14:07.678,10.556222439959129
2025-10-28 13:14:08.705,10.556301311339666
2025-10-28 13:14:09.736,10.556301311339666
2025-10-28 13:14:10.766,10.556301311339666
2025-10-28 13:14:11.797,10.556301311339666
2025-10-28 13:14:12.830,10.556301311339666
2025-10-28 13:14:13.859,10.556301311339666
2025-10-28 13:14:14.888,10.556301311339666
2025-10-28 13:14:15.915,10.556380182720204
2025-10-28 13:14:16.948,10.556301311339666
2025-10-28 13:14:17.978,10.556301311339666
2025-10-28 13:14:19.011,10.556301311339666
2025-10-28 13:14:20.040,10.556380182720204
2025-10-28 13:14:21.066,10.556301311339666
2025-10-28 13:14:22.099,10.556301311339666
2025-10-28 13:14:23.131,10.556301311339666
2025-10-28 13:14:24.164,10.556301311339666
2025-10-28 13:14:25.190,10.556380182720204
2025-10-28 13:14:26.229,10.556301311339666
2025-10-28 13:14:27.261,10.556301311339666
2025-10-28 13:14:28.294,10.556301311339666
2025-10-28 13:14:29.326,10.556380182720204
2025-10-28 13:14:30.353,10.556301311339666
2025-10-28 13:14:31.385,10.556301311339666
2025-10-28 13:14:32.418,10.556301311339666
2025-10-28 13:14:33.449,10.556301311339666
2025-10-28 13:14:34.482,10.556301311339666
2025-10-28 13:14:35.512,10.556301311339666
2025-10-28 13:14:36.542,10.556301311339666
2025-10-28 13:14:37.575,10.556380182720204
2025-10-28 13:14:38.607,10.556301311339666
2025-10-28 13:14:39.641,10.556301311339666
2025-10-28 13:14:40.670,10.556301311339666
2025-10-28 13:14:41.698,10.556301311339666
2025-10-28 13:14:42.725,10.556301311339666
2025-10-28 13:14:43.753,10.556301311339666
2025-10-28 13:14:44.780,10.556301311339666
2025-10-28 13:14:45.808,10.556380182720204
2025-10-28 13:14:46.838,10.556301311339666
2025-10-28 13:14:47.868,10.556301311339666
2025-10-28 13:14:48.901,10.556301311339666
2025-10-28 13:14:49.934,10.556301311339666
2025-10-28 13:14:50.966,10.556301311339666
2025-10-28 13:14:51.995,10.556301311339666
2025-10-28 13:14:53.023,10.556301311339666
2025-10-28 13:14:54.056,10.556301311339666
2025-10-28 13:14:55.080,10.556301311339666
2025-10-28 13:14:56.114,10.556301311339666
2025-10-28 13:14:57.147,10.556301311339666
2025-10-28 13:14:58.182,10.556301311339666
2025-10-28 13:14:59.214,10.556380182720204
2025-10-28 13:15:00.243,10.556301311339666
2025-10-28 13:15:01.275,10.556301311339666
2025-10-28 13:15:02.304,10.556301311339666
2025-10-28 13:15:03.332,10.556380182720204
2025-10-28 13:15:04.362,10.556301311339666
2025-10-28 13:15:05.393,10.556301311339666
2025-10-28 13:15:06.427,10.556301311339666
2025-10-28 13:15:07.460,10.556301311339666
2025-10-28 13:15:08.484,10.556301311339666
2025-10-28 13:15:09.514,10.556380182720204
2025-10-28 13:15:10.542,10.556380182720204
2025-10-28 13:15:11.569,10.556301311339666
2025-10-28 13:15:12.602,10.556301311339666
2025-10-28 13:15:13.631,10.556301311339666
2025-10-28 13:15:14.662,10.556301311339666
2025-10-28 13:15:15.695,10.556301311339666
2025-10-28 13:15:16.728,10.556301311339666
2025-10-28 13:15:17.761,10.556301311339666
2025-10-28 13:15:18.795,10.556301311339666
2025-10-28 13:15:19.824,10.556301311339666
2025-10-28 13:15:20.853,10.556301311339666
2025-10-28 13:15:21.884,10.556380182720204
2025-10-28 13:15:22.914,10.556301311339666
2025-10-28 13:15:23.946,10.556301311339666
2025-10-28 13:15:24.971,10.556301311339666
2025-10-28 13:15:25.998,10.556301311339666
2025-10-28 13:15:27.027,10.556301311339666
2025-10-28 13:15:28.061,10.556301311339666
2025-10-28 13:15:29.090,10.556301311339666
2025-10-28 13:15:30.118,10.556301311339666
2025-10-28 13:15:31.158,10.556301311339666
2025-10-28 13:15:32.193,10.556301311339666
2025-10-28 13:15:33.225,10.556301311339666
2025-10-28 13:15:34.258,10.556301311339666
