RealTimestamp,Local_temperature (C),furnace_thermocouple_Voltage (mV),WGM701_Voltage (V),CVM211_Voltage (V),Baratron626D_1KT_Voltage (V),Baratron626D_1T_Voltage (V)
2026-04-22 14:13:01.320,28.03149671418396,11.205933313419791,3.2908454152875493,2.4911552741777996,0.08497719602928555,0.2678018727692688
2026-04-22 14:13:02.352,28.03149671418396,11.201197887373837,3.281447516137632,2.4900496389836917,0.084819248144413,0.270408012869666
2026-04-22 14:13:03.387,28.024201180355647,11.201987125048163,3.2775777929582546,2.4913921960051084,0.08450335237466788,0.26938135161799437
2026-04-22 14:13:04.415,28.024201180355647,11.19883017435086,3.2756034443973476,2.4909183523504907,0.08537206574146694,0.2710398044091562
2026-04-22 14:13:05.444,28.024201180355647,11.201987125048163,3.2744978092032397,2.4908393784080545,0.084819248144413,0.26946032556043065
2026-04-22 14:13:06.473,28.024201180355647,11.202776362722489,3.2737870437213132,2.4910763002353633,0.08576693545364833,0.2699341692150483
2026-04-22 14:13:07.501,28.024201180355647,11.201197887373837,3.2730762782393867,2.504659818334403,0.08402950872005022,0.2702500649847934
2026-04-22 14:13:08.529,28.024201180355647,11.205144075745466,3.272839356412078,2.5050546880465845,0.08402950872005022,0.2710398044091562
2026-04-22 14:13:09.559,28.024201180355647,11.205144075745466,3.272523460642333,2.504975714104148,0.0855300136263395,0.27198749171839154
2026-04-22 14:13:10.604,28.024201180355647,11.202776362722489,3.27173372121797,2.517374623066644,0.084819248144413,0.2688285340209404
2026-04-22 14:13:11.634,28.024201180355647,11.205144075745466,3.2712598775633523,2.518322310375879,0.08576693545364833,0.27151364806377387
2026-04-22 14:13:12.663,28.024201180355647,11.205933313419791,3.270865007851171,2.5315109587627376,0.08434540448979533,0.26803879459657765
2026-04-22 14:13:13.691,28.024201180355647,11.201197887373837,3.2699173205419356,2.5433570501281793,0.08576693545364833,0.2713557001789013
2026-04-22 14:13:14.719,28.016905646527334,11.201987125048163,3.2698383465994993,2.56689128497419,0.08418745660492277,0.26874956007850415
