RealTimestamp,Local_temperature (C),furnace_thermocouple_Voltage (mV),WGM701_Voltage (V),CVM211_Voltage (V),Baratron626D_1KT_Voltage (V),Baratron626D_1T_Voltage (V)
2026-01-15 12:57:01.727,28.834005435298877,11.016516271581622,3.142374403507347,1.0036020944480697,0.08110747284990794,0.20478066670511907
2026-01-15 12:57:02.755,28.834005435298877,11.00783465716404,3.1420585077376018,1.0046287556997413,0.08071260313772655,0.20628117161140835
2026-01-15 12:57:03.787,28.834005435298877,11.010202370187017,3.1416636380254204,1.0039179902178148,0.0815813165045256,0.20485964064755535
2026-01-15 12:57:04.818,28.834005435298877,11.01493779623297,3.1416636380254204,1.0041549120451236,0.08173926438939816,0.20628117161140835
2026-01-15 12:57:05.846,28.834005435298877,11.02046245995325,3.141505690140548,1.0039179902178148,0.08071260313772655,0.20517553641730046
2026-01-15 12:57:06.876,28.834005435298877,11.012570083209994,3.1414267161981115,1.0036020944480697,0.08110747284990794,0.2058073279567907
2026-01-15 12:57:07.907,28.834005435298877,11.009413132512691,3.1416636380254204,1.0034441465631971,0.08134439467721677,0.20438579699293768
2026-01-15 12:57:08.938,28.841300969127246,11.016516271581622,3.1419795337951655,1.0036020944480697,0.08142336861965305,0.20533348430217302
2026-01-15 12:57:09.968,28.841300969127246,11.007045419489714,3.141821585910293,1.00423388598756,0.08055465525285399,0.20517553641730046
2026-01-15 12:57:11.001,28.848596502955502,11.02440864832488,3.141821585910293,1.0043128599299962,0.0815813165045256,0.20770270257526136
2026-01-15 12:57:12.028,28.848596502955502,11.00783465716404,3.1467969442837784,1.0043128599299962,0.08134439467721677,0.2050175885324279
2026-01-15 12:57:13.057,28.848596502955502,11.019673222278925,3.1505087195782835,1.0040759381026874,0.08063362919529027,0.20588630189922696
2026-01-15 12:57:14.086,28.848596502955502,11.016516271581622,3.1525620420816267,1.004549781757305,0.08094952496503538,0.20549143218704558
2026-01-15 12:57:15.116,28.841300969127246,11.003099231118085,3.154378442757661,1.004549781757305,0.08023875948310888,0.20596527584166324
2026-01-15 12:57:16.143,28.848596502955502,11.0188839846046,3.155168182182024,1.0043128599299962,0.08102849890747166,0.20628117161140835
2026-01-15 12:57:17.170,28.841300969127246,11.021251697627577,3.156352791318568,1.0044708078148687,0.08110747284990794,0.20525451035973674
2026-01-15 12:57:18.197,28.841300969127246,11.015727033907297,3.156352791318568,1.0039179902178148,0.08039670736798143,0.20675501526602602
2026-01-15 12:57:19.224,28.848596502955502,11.028354836696508,3.156905608915622,1.0049446514694864,0.08094952496503538,0.20636014555384463
2026-01-15 12:57:20.251,28.848596502955502,11.011780845535668,3.156905608915622,1.0034441465631971,0.08063362919529027,0.20422784910806513
2026-01-15 12:57:21.283,28.85589203678387,11.01335932088432,3.157774322282421,1.0047867035846139,0.08079157708016282,0.20620219766897208
2026-01-15 12:57:22.314,28.848596502955502,11.016516271581622,3.158090218052166,1.004549781757305,0.08063362919529027,0.20549143218704558
2026-01-15 12:57:23.344,28.85589203678387,11.017305509255948,3.1582481659370387,1.0044708078148687,0.08150234256208932,0.20628117161140835
2026-01-15 12:57:24.372,28.848596502955502,11.02046245995325,3.1584850877643476,1.003996964160251,0.08071260313772655,0.20509656247486419
2026-01-15 12:57:25.399,28.85589203678387,11.030722549719485,3.158564061706784,1.0036020944480697,0.08079157708016282,0.20707091103577113
2026-01-15 12:57:26.425,28.85589203678387,11.027565599022182,3.1591168793038378,1.0044708078148687,0.08071260313772655,0.20564938007191813
2026-01-15 12:57:27.456,28.85589203678387,11.00783465716404,3.159511749016019,1.0046287556997413,0.08031773342554516,0.20549143218704558
2026-01-15 12:57:28.483,28.863187570612183,11.016516271581622,3.159511749016019,1.00423388598756,0.08134439467721677,0.20675501526602602
2026-01-15 12:57:29.515,28.85589203678387,11.01335932088432,3.159432775073583,1.003996964160251,0.08055465525285399,0.20549143218704558
2026-01-15 12:57:30.544,28.863187570612183,11.02993331204516,3.1595907229584554,1.0032072247358883,0.08102849890747166,0.20604424978409952
2026-01-15 12:57:31.572,28.85589203678387,11.015727033907297,3.159985592670637,1.3042558933029795,0.08055465525285399,0.20462271882024652
2026-01-15 12:57:32.597,28.85589203678387,11.015727033907297,3.1603804623828182,1.3048876848424698,0.08079157708016282,0.20675501526602602
2026-01-15 12:57:33.625,28.863187570612183,11.019673222278925,3.160617384210127,1.3041769193605433,0.08150234256208932,0.2058073279567907
2026-01-15 12:57:34.652,28.863187570612183,11.008623894838365,3.160301488440382,1.304650763015161,0.08079157708016282,0.20517553641730046
2026-01-15 12:57:35.679,28.863187570612183,11.00783465716404,3.160617384210127,1.3037030757059256,0.08150234256208932,0.2064391194962809
2026-01-15 12:57:36.707,28.863187570612183,11.022040935301902,3.161170201807181,1.304097945418107,0.08134439467721677,0.20493861458999163
2026-01-15 12:57:37.740,28.863187570612183,11.010202370187017,3.161170201807181,1.3037030757059256,0.0815813165045256,0.20604424978409952
2026-01-15 12:57:38.767,28.863187570612183,11.005466944141062,3.1612491757496173,1.3044928151302884,0.08173926438939816,0.20509656247486419
2026-01-15 12:57:39.797,28.863187570612183,11.021251697627577,3.1618809672891075,1.304413841187852,0.08071260313772655,0.20588630189922696
2026-01-15 12:57:40.827,28.863187570612183,11.016516271581622,3.1618809672891075,1.3044928151302884,0.0815813165045256,0.20517553641730046
2026-01-15 12:57:41.857,28.870483104440495,11.004677706466737,3.161959941231544,1.3044928151302884,0.08047568131041771,0.20628117161140835
2026-01-15 12:57:42.885,28.863187570612183,11.015727033907297,3.1621968630588526,1.3045717890727246,0.08110747284990794,0.20604424978409952
2026-01-15 12:57:43.919,28.870483104440495,11.022830172976228,3.162354810943725,1.3043348672454158,0.08094952496503538,0.20667604132358974
2026-01-15 12:57:44.947,28.870483104440495,11.019673222278925,3.162354810943725,1.3043348672454158,0.08102849890747166,0.20517553641730046
2026-01-15 12:57:45.979,28.863187570612183,11.00783465716404,3.1627496806559066,1.3039399975332344,0.08181823833183444,0.20588630189922696
2026-01-15 12:57:47.009,28.870483104440495,11.008623894838365,3.162907628540779,1.304413841187852,0.08126542073478049,0.20485964064755535
2026-01-15 12:57:48.037,28.88507417209712,11.003099231118085,3.163381472195397,1.3041769193605433,0.08031773342554516,0.20438579699293768
2026-01-15 12:57:49.061,28.870483104440495,11.011780845535668,3.163144550368088,1.3043348672454158,0.08166029044696188,0.20628117161140835
2026-01-15 12:57:50.092,28.877778638268808,11.011780845535668,3.1640922376773233,1.304413841187852,0.08079157708016282,0.20493861458999163
2026-01-15 12:57:51.119,28.870483104440495,11.017305509255948,3.1640922376773233,1.3047297369575972,0.0808705510225991,0.20675501526602602
2026-01-15 12:57:52.147,28.870483104440495,11.007045419489714,3.1639342897924507,1.4798149673388252,0.08055465525285399,0.20525451035973674
2026-01-15 12:57:53.173,28.877778638268808,11.026776361347856,3.1647240292168135,1.4801308631085703,0.08079157708016282,0.20493861458999163
2026-01-15 12:57:54.198,28.877778638268808,11.016516271581622,3.1646450552743772,1.4794200976266438,0.0808705510225991,0.2064391194962809
2026-01-15 12:57:55.226,28.877778638268808,11.01335932088432,3.164566081331941,1.4796570194539527,0.08189721227427071,0.2061232237265358
2026-01-15 12:57:56.252,28.877778638268808,11.01493779623297,3.1652768468138675,1.4790252279144624,0.08110747284990794,0.20485964064755535
2026-01-15 12:57:57.283,28.877778638268808,11.01493779623297,3.1649609510441223,1.4792621497417713,0.08110747284990794,0.2061232237265358
2026-01-15 12:57:58.315,28.88507417209712,11.01493779623297,3.1653558207563037,1.4794200976266438,0.08055465525285399,0.2050175885324279
2026-01-15 12:57:59.344,28.877778638268808,11.021251697627577,3.165750690468485,1.4787093321447173,0.0808705510225991,0.20588630189922696
2026-01-15 12:58:00.379,28.88507417209712,11.018094746930274,3.1658296644109214,1.47886728002959,0.08063362919529027,0.20604424978409952
2026-01-15 12:58:01.406,28.88507417209712,11.011780845535668,3.1658296644109214,1.4794990715690801,0.08134439467721677,0.2054124582446093
2026-01-15 12:58:02.436,28.88507417209712,11.015727033907297,3.166303508065539,1.4793411236842076,0.08031773342554516,0.2050175885324279
2026-01-15 12:58:03.466,28.877778638268808,11.018094746930274,3.1666983777777205,1.4794990715690801,0.08071260313772655,0.2058073279567907
2026-01-15 12:58:04.496,28.88507417209712,11.010202370187017,3.1669352996050293,1.4790252279144624,0.08071260313772655,0.20446477093537396
2026-01-15 12:58:05.523,28.877778638268808,11.00783465716404,3.1670142735474656,1.478630358202281,0.08118644679234421,0.2064391194962809
2026-01-15 12:58:06.550,28.877778638268808,11.0188839846046,3.1670142735474656,1.480288810993443,0.08094952496503538,0.20509656247486419
2026-01-15 12:58:07.578,28.88507417209712,10.999942280420782,3.167172221432338,1.4785513842598448,0.11767240819790459,0.20620219766897208
2026-01-15 12:58:08.606,28.88507417209712,11.001520755769434,3.1674881172020832,3.727097473305548,0.2524809279366309,0.20604424978409952
2026-01-15 12:58:09.633,28.877778638268808,10.992839141351851,3.1672511953747744,7.423630796920406,0.2518491363971407,0.20462271882024652
2026-01-15 12:58:10.659,28.88507417209712,11.007045419489714,3.1675670911445195,7.9824504135995085,0.25224400610932207,0.2064391194962809
2026-01-15 12:58:11.689,28.892369705925432,10.999942280420782,3.167646065086956,7.981502726290273,0.25224400610932207,0.20564938007191813
2026-01-15 12:58:12.720,28.88507417209712,11.009413132512691,3.168277856626446,7.9818975960024545,0.2525599018790672,0.20620219766897208
2026-01-15 12:58:13.752,28.892369705925432,11.003099231118085,3.1687517002810637,7.9810288826356555,0.2520860582244495,0.20454374487781024
2026-01-15 12:58:14.783,28.892369705925432,11.008623894838365,3.1684358045113186,7.981739648117582,0.2529547715912486,0.20604424978409952
2026-01-15 12:58:15.810,28.892369705925432,11.008623894838365,3.1686727263386274,7.981660674175146,0.25192811033957696,0.20493861458999163
2026-01-15 12:58:16.838,28.892369705925432,11.012570083209994,3.169146569993245,7.981660674175146,0.2518491363971407,0.20596527584166324
2026-01-15 12:58:17.863,28.899665239753745,11.018094746930274,3.1686727263386274,7.982055543887327,0.2525599018790672,0.20604424978409952
2026-01-15 12:58:18.892,28.892369705925432,11.011780845535668,3.1695414397054265,7.9818975960024545,0.251375292742523,0.20509656247486419
2026-01-15 12:58:19.920,28.88507417209712,10.9912606660032,3.1695414397054265,7.981976569944891,0.2520860582244495,0.20667604132358974
2026-01-15 12:58:20.950,28.892369705925432,10.9912606660032,3.1697783615327353,7.981739648117582,0.2514542666849593,0.20446477093537396
2026-01-15 12:58:21.974,28.892369705925432,11.001520755769434,3.1704101530722255,7.980870934750783,0.25200708428201324,0.2050175885324279
2026-01-15 12:58:23.000,28.892369705925432,11.012570083209994,3.1700942573024804,7.981186830520528,0.2521650321668858,0.20628117161140835
2026-01-15 12:58:24.029,28.899665239753745,11.003888468792411,3.169936309417608,7.9804760650386015,0.2516911885122681,0.20549143218704558
2026-01-15 12:58:25.056,28.892369705925432,11.015727033907297,3.170568100957098,7.982055543887327,0.24450455975056684,0.20422784910806513
2026-01-15 12:58:26.084,28.899665239753745,11.011780845535668,3.170015283360044,7.981423752347837,0.2449784034051845,0.20636014555384463
2026-01-15 12:58:27.111,28.899665239753745,10.998363805072131,3.170805022784407,7.980318117153729,0.2450573773476208,0.20493861458999163
2026-01-15 12:58:28.140,28.899665239753745,10.997574567397805,3.170883996726843,7.981739648117582,0.2450573773476208,0.2065180934387172
2026-01-15 12:58:29.170,28.899665239753745,11.003888468792411,3.171357840381461,7.981818622060018,0.24442558580813056,0.20557040612948185
2026-01-15 12:58:30.201,28.899665239753745,11.010202370187017,3.171120918554152,7.980318117153729,0.24489942946274823,0.2065180934387172
2026-01-15 12:58:31.232,28.899665239753745,11.012570083209994,3.1711998924965883,7.981265804462964,0.2439517421535129,0.2050175885324279
2026-01-15 12:58:32.263,28.892369705925432,11.012570083209994,3.172305527690696,7.9818975960024545,0.2096770511361683,0.20533348430217302
2026-01-15 12:58:33.290,28.899665239753745,11.000731518095108,3.1715157882663334,7.981739648117582,0.18337872830488777,0.2058073279567907
2026-01-15 12:58:34.319,28.899665239753745,11.014148558558645,3.1720686058633873,7.980397091096165,0.18243104099565244,0.2057283540143544
2026-01-15 12:58:35.347,28.899665239753745,10.998363805072131,3.1727003974028776,7.981107856578092,0.18306283253514266,0.2057283540143544
2026-01-15 12:58:36.375,28.906960773582114,10.995206854374828,3.1727003974028776,7.981581700232709,0.18243104099565244,0.20485964064755535
2026-01-15 12:58:37.402,28.906960773582114,11.004677706466737,3.1721475798058236,7.981739648117582,0.178324395988966,0.20604424978409952
2026-01-15 12:58:38.435,28.906960773582114,11.009413132512691,3.173095267115059,7.942884468438933,0.1369420501523564,0.20493861458999163
2026-01-15 12:58:39.464,28.906960773582114,10.992839141351851,3.1738850065394217,7.919903051189976,0.13741589380697405,0.20659706738115347
2026-01-15 12:58:40.491,28.91425630741037,11.008623894838365,3.1732532149999315,7.921561503981138,0.13733691986453778,0.20462271882024652
2026-01-15 12:58:41.516,28.906960773582114,11.003099231118085,3.1738060325969855,7.92195637369332,0.13670512832504755,0.20493861458999163
2026-01-15 12:58:42.545,28.91425630741037,11.014148558558645,3.1740429544242943,7.922746113117682,0.1376528156342829,0.20588630189922696
2026-01-15 12:58:43.571,28.91425630741037,10.999942280420782,3.174279876251603,7.923377904657173,0.13670512832504755,0.20509656247486419
2026-01-15 12:58:44.599,28.906960773582114,11.007045419489714,3.1738060325969855,7.92385174831179,0.13662615438261128,0.20564938007191813
2026-01-15 12:58:45.626,28.91425630741037,10.995996092049154,3.174279876251603,7.9236148264844815,0.1376528156342829,0.20525451035973674
2026-01-15 12:58:46.659,28.91425630741037,11.011780845535668,3.174200902309167,7.924799435621026,0.1372579459221015,0.20525451035973674
2026-01-15 12:58:47.690,28.906960773582114,10.984157526934268,3.1745957720213482,7.927010706009241,0.13773178957671917,0.20414887516562885
2026-01-15 12:58:48.719,28.91425630741037,11.004677706466737,3.1749906417335296,7.926852758124369,0.1372579459221015,0.2064391194962809
2026-01-15 12:58:49.747,28.91425630741037,11.014148558558645,3.1743588501940394,7.927168653894114,0.13804768534646428,0.20564938007191813
2026-01-15 12:58:50.778,28.92155184123874,11.00230999344376,3.175148589618402,7.9278794193760405,0.13638923255530244,0.20557040612948185
2026-01-15 12:58:51.806,28.91425630741037,11.004677706466737,3.1755434593305836,7.927168653894114,0.137968711404028,0.20564938007191813
2026-01-15 12:58:52.833,28.91425630741037,11.005466944141062,3.1754644853881473,7.928037367260913,0.13717897197966522,0.2043068230505014
2026-01-15 12:58:53.865,28.92155184123874,11.00230999344376,3.1752275635608385,7.926773784181933,0.13788973746159172,0.2061232237265358
2026-01-15 12:58:54.898,28.91425630741037,10.998363805072131,3.1755434593305836,7.927089679951678,0.13631025861286616,0.2057283540143544
