RealTimestamp,type K thermocouple_Voltage (mV)
2025-10-30 11:13:54.608,13.47893781547782
2025-10-30 11:13:55.637,13.501825708033266
2025-10-30 11:13:56.670,13.492354855941358
2025-10-30 11:13:57.702,13.493933331290009
2025-10-30 11:13:58.732,13.49551180663866
2025-10-30 11:13:59.757,13.525502838263037
2025-10-30 11:14:00.781,13.500247232684615
2025-10-30 11:14:01.811,13.494722568964335
2025-10-30 11:14:02.837,13.47735934012917
2025-10-30 11:14:03.864,13.465520775014284
2025-10-30 11:14:04.895,13.511296560125174
2025-10-30 11:14:05.920,13.496301044312986
2025-10-30 11:14:06.945,13.497090281987312
2025-10-30 11:14:07.971,13.493933331290009
2025-10-30 11:14:08.995,13.494722568964335
2025-10-30 11:14:10.020,13.490776380592706
2025-10-30 11:14:11.045,13.501825708033266
2025-10-30 11:14:12.074,13.490776380592706
2025-10-30 11:14:13.098,13.500247232684615
2025-10-30 11:14:14.122,13.4844624791981
2025-10-30 11:14:15.146,13.469466963385912
2025-10-30 11:14:16.169,13.487619429895403
2025-10-30 11:14:17.199,13.492354855941358
2025-10-30 11:14:18.226,13.510507322450849
2025-10-30 11:14:19.256,13.486830192221078
2025-10-30 11:14:20.281,13.497879519661637
2025-10-30 11:14:21.309,13.482094766175123
2025-10-30 11:14:22.335,13.512875035473826
2025-10-30 11:14:23.361,13.45526068524805
2025-10-30 11:14:24.391,13.483673241523775
2025-10-30 11:14:25.422,13.431583555018278
2025-10-30 11:14:26.450,13.48998714291838
2025-10-30 11:14:27.482,13.491565618267032
2025-10-30 11:14:28.507,13.489197905244055
2025-10-30 11:14:29.534,13.482884003849449
2025-10-30 11:14:30.561,13.489197905244055
2025-10-30 11:14:31.589,13.486830192221078
2025-10-30 11:14:32.617,13.504193421056243
2025-10-30 11:14:33.644,13.496301044312986
2025-10-30 11:14:34.671,13.493933331290009
2025-10-30 11:14:35.704,13.489197905244055
2025-10-30 11:14:36.728,13.451314496876421
2025-10-30 11:14:37.755,13.461574586642655
2025-10-30 11:14:38.782,13.492354855941358
2025-10-30 11:14:39.812,13.480516290826472
2025-10-30 11:14:40.841,13.485251716872426
2025-10-30 11:14:41.875,13.476570102454843
2025-10-30 11:14:42.903,13.445000595481815
2025-10-30 11:14:43.931,13.487619429895403
2025-10-30 11:14:44.959,13.456049922922375
2025-10-30 11:14:45.987,13.504982658730569
2025-10-30 11:14:47.015,13.504193421056243
2025-10-30 11:14:48.046,13.474202389431866
2025-10-30 11:14:49.074,13.511296560125174
2025-10-30 11:14:50.101,13.48998714291838
2025-10-30 11:14:51.128,13.493144093615683
2025-10-30 11:14:52.156,13.491565618267032
2025-10-30 11:14:53.190,13.453682209899398
2025-10-30 11:14:54.217,13.508139609427872
2025-10-30 11:14:55.244,13.504982658730569
2025-10-30 11:14:56.273,13.491565618267032
2025-10-30 11:14:57.303,13.490776380592706
2025-10-30 11:14:58.329,13.486830192221078
